ID_REF	Description	GSM41346	GSM41347	GSM41348	GSM41349	GSM41350	GSM41351	GSM41352	GSM41353	GSM41354	GSM41355	GSM41356	GSM41357
220373_at	NA	130.6	19.3	16.5	26.9	12.4	25.4	42.4	28.1	19.7	52.1	35.4	23.8
220374_at	NA	304.3	17.6	12.6	107.3	187.2	108.3	210.2	71.1	20.3	128.1	158.2	93
220375_s_at	NA	275	284.1	291.2	172.4	242.1	200.6	356.8	269.7	203.2	439.1	203.3	178.3
220376_at	NA	51.7	33.2	17.3	13	36.2	40.6	34.8	16.1	40.3	39.7	37.8	23.7
220377_at	NA	6.6	8.3	5.7	5.8	6.5	9.2	26.6	6	6	18.2	7.5	4.8
220378_at	NA	149.1	78	116.8	89.5	60.3	137.1	207.3	124.5	87.2	173.9	79.9	131.5
220379_at	NA	123.5	352.5	117	189.8	300.4	64.1	345	152.9	187.7	217.4	254.4	195.5
220380_at	NA	46.6	49.6	20.9	49.2	64.9	72.8	132.9	16.2	15.5	94.4	44.5	25.5
220381_at	NA	73.4	70.1	51.4	43.8	41.9	55.8	82.2	26	36.1	69.1	32.9	52
220382_s_at	NA	14.3	68.3	52.7	33.6	13	41	17.9	25.4	9.3	56.2	3.9	40.4
220383_at	NA	39.3	24.5	5.5	6	43.7	32.9	61.9	4.6	57.6	9.6	43.6	4.3
220384_at	NA	3.8	2.6	2.6	2.8	3.5	4	7.2	2.7	3.7	10.4	4.4	3.1
220385_at	NA	10.4	8.1	8.3	8.4	9.7	7.3	15	8.9	8.3	15.7	10.1	6.2
220386_s_at	NA	573.6	316.9	622.2	642.4	363	640.3	563.7	437.7	761	643	462	634.3
220387_s_at	NA	8.9	5.9	63.1	18.7	39.8	19.2	7.9	46.7	65.5	11	71	80
220388_at	NA	15.9	10.6	38.6	11.7	9.3	8.8	9.3	14.3	23.9	9.6	12.9	24
220389_at	NA	61.4	68.6	33.9	77.9	75.5	100.6	155.2	32.5	18.1	23.4	73.7	10.7
220390_at	NA	106.8	59.9	51.8	49.6	75.6	94.3	113.5	74.6	56.2	78.1	97.1	59.9
220391_at	NA	53.5	30.2	9.7	38.6	47.6	32.2	61.1	26.6	22	20.3	42.1	44.8
220392_at	NA	23.3	78.2	12.4	46.1	66.4	16.1	35.2	26.9	72.6	33.8	17.1	11.4
220393_at	NA	5.2	46.8	7.9	6.3	2.7	16.3	27	3.8	19.4	13.2	4.2	1.9
220394_at	NA	41.1	10.5	17.9	34.4	5.3	38.8	15.5	27.4	17.5	29.9	8.6	10.3
220395_at	NA	658.1	620.1	463.2	449.7	487.8	665.8	677.4	530.1	575.7	607.2	492.5	442.2
220396_at	NA	40	34.3	35.8	25.8	36.8	34	43.8	40.2	38.8	45.1	25.1	15.8
220397_at	NA	59.8	51.2	31.8	40.7	5.2	54.1	32.9	21.2	23.8	32.8	14.1	30.6
220398_at	NA	243	147.4	126.1	189	168.2	195.4	298	134.3	241.7	285.1	133.1	109.6
220399_at	NA	74.5	33.4	42.5	68.9	29.6	44.7	53.2	31.9	68.1	97.1	46	60.5
220400_at	NA	80.4	49.5	78.8	55.8	53.4	10.1	72.3	25.1	53.4	50.6	49.2	51.8
220401_at	NA	5.9	2	9.3	22.8	14.2	26.1	28.6	9.2	3.3	8.7	13	21.1
220402_at	NA	26.5	3.6	6.7	20.8	26.2	28.7	74.6	25.8	33	54.8	31.9	17.2
220403_s_at	NA	10.3	13.2	8.4	9.2	9.3	13.1	17.3	8.9	10.3	11.4	6.2	17.1
220404_at	NA	172.8	140.8	143	132.6	60.5	184.2	152.5	110.6	162.2	177.6	98.3	133.4
220405_at	NA	65.8	59.8	50.4	92.3	67.1	103.7	130.8	76.4	93	104.5	64.7	48.5
220406_at	NA	135.3	157.2	69.2	69.6	81.5	79.4	155.9	79.6	73.4	167	79.3	89.8
220407_s_at	NA	389.2	108.7	330.5	840.7	295.1	648.9	774.6	383.9	1022.4	786.6	408.1	616.1
220408_x_at	NA	494.6	554.4	456.2	433	492.3	500.7	567.7	469.4	408.5	535	494.7	383.3
220409_at	NA	9.1	11.5	23.1	6.1	2.9	4.8	19.5	2.2	13.3	12.3	10.2	11.6
220410_s_at	NA	67.3	23.2	52.7	29.8	38.1	104.7	47.1	28.4	84.7	31.9	57.1	61.2
220411_x_at	NA	46.6	44.3	35.3	102.1	81.1	23.1	52.1	54.8	16.7	88.1	66.2	16.2
220412_x_at	NA	21	45.1	15.5	58.1	21.9	20.2	84.2	21	39.3	26.1	20	16.3
220413_at	NA	162.8	74	128.7	73.5	174.1	130.7	163.6	91	66	232.4	104.9	76.6
220414_at	NA	34.3	12.5	12.6	44.1	11.2	20.4	43.8	35.3	14.7	24.1	14.9	14.4
220415_at	NA	67.7	65.1	39.5	49.4	68.3	44.4	71.4	110.8	44.5	21.4	58.8	66.1
220416_at	NA	62	41.8	37.6	48.9	41.4	75.7	85.7	33.4	52.6	53	27.8	37.7
220417_s_at	NA	498.1	307.8	308.3	469.6	414.7	783.9	606.4	463.7	497.9	630.1	458.1	561.6
220418_at	NA	19.7	10.2	4.8	3.5	5.7	5.3	12.2	8.3	4.2	12.1	8.1	10.6
220419_s_at	NA	683.8	501.2	792.1	738.1	740.5	638.8	623.4	758.4	759.7	837.2	737.9	626
220420_at	NA	26.3	9	16	20.3	11	35.5	12.9	23.6	52.9	27.8	9.6	27.1
220421_at	NA	53	50.8	18.9	41.3	92.4	45	72.2	10.2	53.6	22.7	11.4	9.6
220422_at	NA	114.5	98	79.2	75.2	107.7	101.4	173.6	83	73.4	194.6	145.4	84.6
220423_at	NA	25.7	19.2	23.3	20.1	16.2	26	38.3	20.9	27.6	50.4	24.2	18
220424_at	NA	14.2	18.4	14.1	11	15.6	6.6	26.9	14.1	7.3	14.3	6.8	38.7
220425_x_at	NA	71.8	93.8	36.6	64.1	34.6	58.4	136.8	63.6	15.6	36.5	99.4	53.8
220426_at	NA	26.2	6.7	24.1	17	53.9	5.8	11.2	23.9	55.9	89.3	26	20.3
220427_at	NA	130	24.1	23.4	113.5	60.7	33.4	91.6	43	32.4	37.9	20.6	27.4
220428_at	NA	34.5	97.3	58.9	50.7	56.2	119.3	142.1	97.7	77.3	88.3	103.2	76.8
220429_at	NA	107.4	24.9	73.4	114.1	14	151.4	121	88.3	58	160	114.6	89.8
220430_at	NA	86.6	99.2	63.1	115.1	25.8	78.2	90.3	100.2	23.8	154.9	104.1	39.4
220431_at	NA	77.2	68.1	38.4	44.8	13.3	62	34.4	27.6	51.6	37.5	94.4	28.9
220432_s_at	NA	70.2	87	41.5	30.1	21	51.6	23.9	39.5	24.7	3.9	45.6	2.5
220433_at	NA	44.1	32.7	116.1	58.7	98.1	49.5	115.2	65.9	124.1	191.5	95	92.3
220434_at	NA	17.4	16.2	12.4	50.3	6.6	16.3	14.5	13.7	20.8	34.7	26	8.5
220435_at	NA	65.1	62.8	14.9	36.8	64.7	8.5	67.6	28.9	18.5	37.7	36.2	38.8
220436_at	NA	120.7	77.3	53.6	106.2	81.5	100.7	98.3	57.9	75.1	59.1	79.1	78.9
220437_at	NA	10.4	56.2	7.7	10.5	8.9	10.3	28.9	7.8	6.6	51.6	22.7	7.7
220438_at	NA	6.9	26.5	8	10	16.4	9.2	18	45.4	16.8	15.2	7.5	13
220439_at	NA	128.6	118.4	94.5	97	122.9	117.1	148.7	116	123.1	113.1	83.3	110.2
220440_at	NA	100.4	154.2	59.7	112.6	103.3	103.9	120.6	87.7	16.3	91	40.6	69.1
220441_at	NA	138.4	155.3	100.1	102.2	160.6	140.7	150.9	125.5	93.4	154.9	66.3	85
220442_at	NA	172.2	104.8	134.2	253.5	90.9	146	207.8	101.3	123.3	142.4	136.8	106.2
220443_s_at	NA	170.9	188.1	124.6	165.2	161.7	152.4	213.6	117.5	120.2	178.1	108.6	157.1
220444_at	NA	151.4	191.3	142.6	163.5	135	147.1	198.9	158.8	166	136.3	229.3	210.5
220445_s_at	NA	5.1	4.5	3.4	4.6	5.6	5.8	8.3	4.2	3.9	11.4	4.8	4.1
220446_s_at	NA	231.9	251.4	239.5	190.8	161.8	298.2	513.1	208.7	239.1	348	216.4	232.7
220447_at	NA	14.3	7.9	15.7	18.5	20.5	19.9	41.2	20.2	25.6	36.3	7.7	21.7
220448_at	NA	9.7	9.2	8	3.8	4.8	8.4	12.6	3	4.2	21.8	6.4	4.4
220449_at	NA	71.8	102.7	100.2	141.8	82.6	140.8	53.5	38.6	81.1	96.6	97.1	77.1
220450_at	NA	16.8	15.5	34.9	20.5	52.8	14.4	89.2	43	34.1	105.8	13.3	23
220451_s_at	NA	138.5	91.5	84.3	100.3	60.6	102.5	124.4	116	57.3	75.9	73.2	100.3
220452_x_at	NA	566.7	355.9	291.9	436.1	404.2	470.1	635.8	482.3	346.2	513.6	467.3	423.2
220453_at	NA	233.5	144.9	164.4	129.9	102.8	276.6	132.9	192.4	229	338.3	123.9	196.7
220454_s_at	NA	260.1	170.5	117.7	123.3	191.5	204.7	125.5	110.6	148.1	285.8	143.8	189.4
220455_at	NA	26.7	36.4	18.4	21.2	14.2	32.4	48.2	30.5	14.1	39.3	30.8	33.8
220456_at	NA	44.6	5	2.6	18.4	6.6	17.7	12.4	24.4	23.9	14.3	18.4	27.4
220457_at	NA	23.4	25.6	75.3	28.3	31.3	26.7	44.7	14.2	31.9	31.1	36.1	32.2
220458_at	NA	64.9	103.5	120.5	98.6	82.6	154.1	87.7	115.8	116.4	102.5	97.4	113.6
220459_at	NA	151.9	107.4	118.5	158.8	132	99.3	128	143	115.6	149.8	162	100.6
220460_at	NA	88.2	66.9	71.7	34.2	48.3	77.2	85.4	71	73.3	156.5	61	95
220461_at	NA	8.8	8.6	10.5	10.2	7.4	8.2	17.1	9.4	8.1	19.6	6	6.8
220462_at	NA	14.8	15.9	5.7	14.1	8.1	10	14.5	4.7	9.8	21.9	8.6	10.5
220463_at	NA	224	213.2	148.3	145.7	174.4	254.3	278.8	178.2	127.4	165.7	189.9	197.6
220464_at	NA	14.1	20.4	24.2	19.2	15.1	29	48.3	42.6	71.3	116.4	47.9	124.8
220465_at	NA	328.7	353.7	218.5	266	291.7	303.4	352.6	344.2	216.9	373.1	290.6	222.4
220466_at	NA	166.4	202.4	151.4	190.1	224.3	221.8	217.7	250.1	164.5	178.9	225	165
220467_at	NA	165.8	116.1	116.8	242.3	139.8	121.3	197.4	144.9	145.5	231	91.4	167.2
220468_at	NA	26.8	33.7	7.7	25.8	30.6	19.3	19.2	11.8	3.5	4.8	16	13
220469_at	NA	57.1	15.1	53.1	36.6	14	79.8	99.4	69.3	53.1	73.3	16.2	29.1
220470_at	NA	180.1	187.4	350.6	164.1	147.7	370.9	219.3	153.7	346.9	173.9	183.5	330.5
220471_s_at	NA	80.8	49	46.9	77.5	103.2	76.7	131.6	34.6	49.2	109.2	56.3	54.9
220472_at	NA	114.8	17.5	47.5	56.9	17.7	128.5	26.5	39.3	19.7	32.9	18.5	44.2
220473_s_at	NA	58.1	66.4	37	62.5	24	87.5	105.5	23.8	52.7	79.1	32.9	7.8
220474_at	NA	39.6	13.1	11.3	17.7	20.7	33.2	38.4	14.3	30.3	4.7	20.3	2.9
220475_at	NA	160.5	129	129.4	163.6	191.4	170.2	268.3	148	142.9	231.9	159.8	152
220476_s_at	NA	16.1	8.9	46.2	4.8	19.7	19.1	27.6	20.5	16.5	20.9	24.5	16.8
220477_s_at	NA	2393.1	1961.4	2423.4	2349.6	1989.8	3663.5	2307.1	1734.4	2358.4	2404	2043.7	3320.7
220478_at	NA	21.7	18.4	20.5	18.9	10.8	43.5	39.9	23.1	20.1	40.8	19.2	17.9
220479_at	NA	16.8	69.5	14.8	36	10	10.3	15.4	12.2	33	27.8	42.7	11.9
220480_at	NA	16.1	18.6	7.4	5.8	10.8	6.4	14	7.7	7.9	19.2	18.9	8.3
220481_at	NA	37.3	18	35.1	41.7	57.9	70.2	86.8	38.9	31.3	80.1	75.9	5.2
220482_s_at	NA	130.3	38.8	74.8	167.3	118.2	105.4	146.6	69.2	164.7	140.8	57.7	121.6
220483_s_at	NA	204	13.3	267.2	155.5	7.8	135.2	124.6	74.8	115.7	102.1	50.7	166.4
220484_at	NA	156.5	100.2	273.4	166.2	180.7	169.8	143.1	198.1	239.7	147.1	176.7	215.8
220485_s_at	NA	101.7	58.3	59.6	38.9	12.5	114.5	55.8	84.5	99.9	74.2	23.7	13.7
220486_x_at	NA	1347.5	1703.6	1503.2	759	943.7	749.8	907.3	676.4	802.4	991.9	647.6	778.3
220487_at	NA	6.7	5.8	2.8	4.1	6.1	6.8	9.3	4.8	6.1	10.3	3.9	4.8
220488_s_at	NA	132.3	144.1	118.8	187.1	146.2	142.5	197.7	163.3	180.9	326.9	176.6	166.8
220489_s_at	NA	10.9	78.3	8.8	6.5	15.8	12.2	27.3	14.8	8.7	11.7	5.9	6.7
220490_at	NA	108	73.4	77.5	61.8	60.7	72.4	37.1	40.7	58.4	115.2	16.9	46.9
220491_at	NA	130.9	169.1	87.5	126.2	111.9	105	189.3	84.1	93.8	61.4	43.6	93.5
220492_s_at	NA	16.6	22	46.6	43.3	58	13.2	32.1	22.9	9.7	21.2	14.3	8
220493_at	NA	69.5	39.2	46.8	29.9	27.6	31.5	49.9	12	9	40.3	13.3	45
220494_s_at	NA	431.3	345.2	651.7	640.8	247.7	881.9	814.8	290.8	734.6	817.5	269.8	770.3
220495_s_at	NA	1352.5	1173.7	1595.7	1549.2	1765.9	1360.6	1188.3	1737.8	1790.4	1449.6	1601.1	1517.7
220496_at	NA	89.7	74.2	100.6	92.4	116.5	22.8	223	50.1	69.8	193.1	123.8	119.2
220497_at	NA	19.5	31.9	26.2	22.2	18.7	40.8	51.5	28.8	39.1	18.8	23.4	33.5
220498_at	NA	48.9	29.7	20.2	7.6	23.3	12.4	22.2	21.6	46.3	36	10.1	20.2
220499_at	NA	7.3	6.9	7.3	37.6	20.8	29.6	61.4	7.5	16	19.2	8.3	18.5
220500_s_at	NA	160.1	107.7	150.9	137.8	150.2	200.2	209.7	83.9	272.3	145.8	109.5	206.7
220501_at	NA	25.3	26.3	14.1	24.1	47.3	24	35	24.6	19.4	40.6	30.9	15.5
220502_s_at	NA	28.3	10.3	19.2	12.9	23.7	11	26.7	29.8	18.7	42.8	35.7	9
220503_at	NA	9.3	3.8	0.6	19.4	2.7	12.7	2.8	2.1	5.9	6.7	8.2	3.2
220504_at	NA	47.9	58.1	24.4	35.5	22	39.8	60.8	4.1	40.8	25.3	36	5.2
220505_at	NA	10.7	7.8	4.9	5.6	5.8	4.9	29	5	9.6	17.2	5.2	4.1
220506_at	NA	14.7	12.3	4.4	8.1	7.6	13.5	12.8	5.9	12.9	13.7	11.7	12.6
220507_s_at	NA	14.8	13.8	7.3	59.8	58.4	20.2	14	7.3	8.5	17.2	24	9.8
220508_at	NA	20.1	17.3	9.6	24.6	18.2	61.6	33.2	26.2	12.8	25.7	16.9	56.7
220509_at	NA	60.1	58.7	60.8	50.2	57.3	71.6	127.9	80.9	66.3	85.9	54.9	35.4
220510_at	NA	21.5	40.9	35.4	30.3	10	15.4	41	13	32.4	42.1	10.8	22.5
220511_s_at	NA	144.5	164.7	93.8	115.4	53.8	99.8	214.4	98.6	105.2	126.9	102.3	154.3
220512_at	NA	116.6	64	49.8	90.9	63.1	79	113.3	106.9	54.3	82.7	86.6	43.7
220513_at	NA	3.8	41.7	12.4	5	8	16.8	5.1	2.8	3.1	50	5.7	17.2
220514_at	NA	22.2	23.3	19.1	11.9	19.3	19.8	29.4	19	19.7	28.9	16.1	16.4
220515_at	NA	17.9	9.8	10.1	6.1	5.7	21.6	23.5	10.4	20.6	21.4	7.9	9.4
220516_at	NA	13.1	13.8	19.1	12.6	19.4	11.8	26.9	43	14	21.2	17	7.5
220517_at	NA	96.3	75.1	56.9	67.2	64.7	65.1	157.1	68.7	54.7	85.9	93.7	57.5
220518_at	NA	73.6	38.3	5.9	32.8	56.2	62.5	80.5	83.9	43.1	68.9	67.2	60.8
220519_s_at	NA	149.5	93	116.7	103.6	112.9	136.1	143.5	144.6	82.1	125.4	95.5	117.9
220520_s_at	NA	108.1	130.9	157.7	64.3	42.2	24.9	36.1	60.3	55	53	67.5	29.9
220521_s_at	NA	86.3	44.6	21.1	48.1	51.9	34.5	66.3	41.5	15.8	68.6	61.2	34.9
220522_at	NA	99.5	74.9	61.3	58.8	73.1	62.8	30.4	52.3	68.6	39.2	94.5	96.3
220523_at	NA	51.1	27.3	33.4	28.5	18.4	71.8	73.2	38.7	24.8	99.6	41.4	18.3
220524_at	NA	66.1	93	55.4	65.3	67	21.3	153.1	45.8	48.8	118.7	63	12.9
220525_s_at	NA	1128.5	1196.9	766.8	899.8	1132.3	541.6	986.1	980	751	919.7	1084.4	898.1
220526_s_at	NA	654.9	1065.2	902.6	802.6	1140.8	636.6	671.7	1046.2	832.4	759.8	1242	799.8
220527_at	NA	6.2	3.1	5.7	9.4	18.1	3.7	8.1	14.7	10.2	15.3	7.4	16.2
220528_at	NA	17.1	62.9	17	17.5	13.9	17	72.8	14.7	23.3	81.7	12.2	9.9
220529_at	NA	92.9	178.5	21.8	57.1	95.5	26.2	41.9	30.1	137.3	83.4	62.4	95.6
220530_at	NA	17.2	58	8.3	25	18	50.2	17.6	43.7	43.2	62.3	12.9	48.9
220531_at	NA	9.8	8.6	5.7	5.8	7.5	9.3	15.5	7.5	7	20.8	8.6	6.8
220532_s_at	NA	23.9	22.7	5.1	12.6	14	11.1	36.8	4.1	42.1	34.7	21.5	33.2
220533_at	NA	61.3	109	55.3	65.7	87.2	70.3	182.6	122.1	90	234	81.4	63.4
220534_at	NA	117.7	116.4	72.1	82.8	99.7	97	174.2	87.5	68.9	129.3	143.7	70.2
220535_at	NA	26.8	22.4	22.5	19.2	23.1	26.7	35.7	25.4	15.3	28.1	27	21.7
220536_at	NA	80.7	61.1	60	72.6	101.1	66.2	72.9	40.4	43.5	78.6	55.9	90.5
220537_at	NA	88.8	67.9	35.8	63.6	81.2	97.7	161.6	94.2	72	108.4	79.3	34.5
220538_at	NA	361	302.2	147.6	238.3	199.9	204.7	306.1	261.1	213.4	240	166.4	186.4
220539_at	NA	65.4	79.7	37.2	51.8	23.7	64.7	49.4	60.1	49.8	111.8	9.4	36.8
220540_at	NA	11.8	10.1	8.2	7	5.2	5.1	24.8	9.5	13.5	17.5	17.5	9.4
220541_at	NA	112.6	121.2	69.2	65.3	69	159.8	137.7	58.6	82.5	87.9	54	44.3
220542_s_at	NA	275.6	149.1	205.3	180.1	187.6	281.6	397.7	246.3	244.4	330.1	158.1	207.8
220543_at	NA	102.5	84.7	83.9	38.6	109.3	60.6	91.7	69.2	90.1	93.5	70	83.9
220544_at	NA	147.3	84.9	49.5	94.2	114.7	98.2	83.2	71.3	74.6	71.9	100	56.5
220545_s_at	NA	123.3	110.2	72.9	70.2	88.3	65.7	159.6	115.9	77.3	187.4	110.1	61.8
220546_at	NA	25.2	9.3	18.1	24.8	14.7	13.6	21.6	22.7	12	39.2	13.3	33.4
220547_s_at	NA	1167.1	797	817.1	1472.9	1338.6	1268.4	1357.4	1513.7	1003.8	1024.8	1217.1	964.7
220548_at	NA	13.3	21.4	8.7	8.6	9.9	10.6	14.5	7.9	12.5	13	8.4	7.7
220549_at	NA	33	35	2.6	50.1	40.7	10.3	3.7	26.2	12.9	14.6	29.7	26.1
220550_at	NA	53	49.6	24.9	33.8	22.3	31.3	62.9	20.1	31.1	65.2	22.4	28.8
220551_at	NA	51.3	37.7	19.1	28.2	38.2	47.4	67.4	17.3	24.9	26	43.4	27.2
220552_at	NA	76.5	18.6	26.6	44	68.9	47.1	52.7	51.1	12.5	110.7	8.2	30.8
220553_s_at	NA	242.4	188.4	144.4	297.2	197.2	82.1	191.2	234.6	183.2	227.5	189.3	131.7
220554_at	NA	12.7	73.3	25.6	33.4	36.9	35.2	43.6	14.2	53.7	26.4	54.4	7.5
220555_s_at	NA	112.3	123.2	92.9	153.5	132.6	142.9	200	91	72.9	125.1	44.2	89
220556_at	NA	74.4	16.8	19.9	35.8	31.1	7.2	62	46	40.3	12.6	32.5	35.2
220557_s_at	NA	65.3	16.1	216.9	54.3	25.4	166.8	100.1	64.9	287	75.8	27	301.9
220558_x_at	NA	115.1	136.6	198.9	165.8	102.4	230.4	300.3	180.8	210.1	292.6	143.1	191.2
220559_at	NA	60.3	59.3	21.8	45.1	68.5	92.5	45.9	45.1	43.8	45	55.1	54.9
220560_at	NA	236.5	130	71.5	138.3	133.8	109.8	202.1	125.6	102.9	210.8	102.8	103
220561_at	NA	14.5	24.5	6.3	12	12.7	24.6	18.5	14.2	8.4	24.1	16.5	6.2
220562_at	NA	42.5	21.3	13.4	33.1	4.2	6.1	26.2	31.6	22.4	31.3	48.7	30
220563_s_at	NA	93.6	110.6	50.9	78.5	49.5	10.2	50.8	48.5	17.5	73.9	54.5	24.5
220564_at	NA	38.3	43.6	52.4	18.4	53.1	39.8	61.8	51.9	32.4	66.1	23.4	39.5
220565_at	NA	62.5	63.9	52.5	60.4	62.4	104.5	68.7	65.9	74.3	60.6	67.3	44.5
220566_at	NA	265.5	238.2	147.5	209.5	217.8	333.6	382.6	302.4	295.8	343.5	255.5	157.2
220567_at	NA	24	35.7	111.5	70.6	14.2	19.6	19.1	94.6	12	24.2	19.5	45.3
220568_at	NA	13.4	9.5	10.5	7.9	6.7	22.6	12.5	27.9	7.1	6.8	11.7	7.9
220569_at	NA	42.2	105.3	101.6	13.9	119.6	96.5	28.1	71.3	22.3	32.9	102.9	22.1
220570_at	NA	10.3	10.4	26.1	6.6	10.8	15	117.6	13.8	7.8	111.3	68.5	10.3
220571_at	NA	163.1	120	128.8	196.4	167.1	86.3	221.4	191.2	114.4	176	169.9	154.9
220572_at	NA	59.2	80.7	79.1	58.5	41	60.8	66.2	55.7	46.7	77.7	50.9	64.5
220573_at	NA	16.1	8	22.3	13.9	9.2	20.3	38.1	17.8	18.2	40.4	17.8	24.6
220574_at	NA	220	175.5	98.6	140.4	138.9	223.9	208.6	118.9	143.4	265.2	114.9	168.5
220575_at	NA	132.8	76.3	56.7	104.6	71.4	116.3	125	103.8	70.2	129.8	71.8	48.2
220576_at	NA	25.6	56.8	20.8	57.1	32	37.5	38	47.7	69.3	64.4	63.1	54.1
220577_at	NA	66.5	90.1	105	105.5	46	52.8	147	74.7	86.3	137.3	56.6	21.1
220578_at	NA	50.6	27.6	38.8	93.5	34.4	193.7	130.4	92.4	48.1	209.1	69.1	77.3
220579_at	NA	5.4	49.6	5	3.9	7	18.5	13.3	19	6.1	19.7	9.5	5.5
220580_at	NA	123.9	108.1	86	71.7	88.8	170.9	234.3	93.5	104.4	112.1	89.8	118.4
220581_at	NA	26.8	14.6	11.4	28.2	18.5	63.9	33.2	81.8	25	53.1	26.2	26.6
220582_at	NA	114.8	84.7	72	63.8	74.8	81.2	86.2	41.5	52	111.2	41.7	69.7
220583_at	NA	24.5	33.6	24.5	13.3	15.8	18.4	41.3	17.9	17.9	53.7	22.8	17.4
220584_at	NA	16.3	14.5	15.1	13.9	12.3	18.5	22.4	13.3	17.7	20.4	13.5	11
220585_at	NA	426.1	220.1	953.7	334.3	559.3	1270.4	357.6	493.1	1241.2	238.5	548.8	1333.2
220586_at	NA	13.7	18.7	4	19.1	33.4	38.3	41.6	23.1	3.2	30.5	56.7	18.7
220587_s_at	NA	346.1	257.5	371.5	343.7	408.1	568.1	606.6	377.4	481.1	449.8	272.1	750.8
220588_at	NA	301	578.8	785.7	221.3	121.8	200.9	115.5	116.4	217.9	166.5	215.7	184.4
220589_s_at	NA	33.4	28	19.7	101.2	21.6	50	109.8	35	22.6	55.7	68.9	68.1
220590_at	NA	74.2	39.3	39.8	83.3	4.7	12.8	43.3	32.8	29	42.8	17.8	60.1
220591_s_at	NA	176.9	177	105.9	79.8	86.2	105.2	199.6	101.8	98.2	169.1	112.6	73.4
220592_at	NA	195.9	131.4	146.1	114.7	122.2	153.4	179.8	113.1	117	96.5	118.5	108.6
220593_s_at	NA	63.5	4.1	48.3	3.5	68.1	28.3	9.6	9.1	15.8	20.2	29.4	18.4
220594_at	NA	199.2	49.9	98.7	156.3	15.7	114.1	197.3	31.1	74.5	62.3	14.4	57.9
220595_at	NA	55.4	61.7	13.1	63.7	61.9	67.3	105	43	31.2	10.7	42.1	15.8
220596_at	NA	181.2	147.5	123.7	166.3	162.6	109.4	201.8	137.8	134.5	192.3	172.2	155.7
220597_s_at	NA	791.1	695.3	605.6	774.3	636.2	718	698.2	711.2	498.5	689.3	781	700.7
220598_at	NA	12.7	12	7.1	13.7	8.1	15	15.9	12.6	6.9	22.6	8	12.9
220599_s_at	NA	169	119.8	90.5	50.6	138.2	140.2	221.9	85.6	118.9	73.7	166.3	160.8
220600_at	NA	150.7	91.3	98.4	101.8	64.6	159.9	205.2	115.6	161.6	162.8	31	144.1
220601_at	NA	7.2	5.4	5	7.9	4.9	7.5	12.4	3.8	6.1	15.2	4.5	6.7
220602_s_at	NA	236.9	145	345.2	228.1	252.9	267.3	265.2	211.1	332.5	203.8	219.1	342.8
220603_s_at	NA	144	173.7	123.2	96.8	151	163.8	185.5	155.4	144.6	195.6	130.7	119.9
220604_x_at	NA	41.6	20.6	136.5	22.8	29.6	85.2	39.8	25.5	36.5	61.9	29.8	54.4
220605_s_at	NA	526.1	677.5	827.1	511.9	752.6	609.6	852.6	789.1	630.8	659.5	928.3	608.3
220606_s_at	NA	277.9	196.7	352.7	268.2	259.7	290	255.4	238.8	287.5	164.7	321.1	323.1
220607_x_at	NA	1856.5	1281.2	1388.5	2026.5	1649.6	1728.7	2193.1	1610.9	1683.3	2148.7	1619.3	1708.1
220608_s_at	NA	163.9	102.3	110.5	105.1	142.3	162.7	152.1	147.7	136.9	107.7	170.3	90.8
220609_at	NA	15.8	4.6	18.8	22.4	8.5	23.1	7.9	5.4	22	38.3	7.2	34.5
220610_s_at	NA	303.1	299.5	286.1	253.6	255.1	209.4	207.6	336.5	211.8	229.7	384.5	443.2
220611_at	NA	19.6	21	7.9	11.7	8.3	12.9	45.1	21.1	9.3	21.9	20.6	8.4
220612_at	NA	104.9	121.8	71.4	71.9	109.3	30	54.2	145.3	61.8	155.6	87.1	113.4
220613_s_at	NA	86.4	68.5	79.3	77.9	64.9	88.8	139.1	82.9	86.2	115.9	56.1	49.7
220614_s_at	NA	41.5	14.3	5.5	17.6	46.2	46.6	66.6	13.2	11.6	29	5.3	8.3
220615_s_at	NA	51.2	10.6	4.8	5	8.4	20.3	14	8.3	22.8	49.2	6.2	3.8
220616_at	NA	27	19.2	21.4	21.4	27.5	27.6	89.4	22.6	43.1	91.5	26.2	13.9
220617_s_at	NA	424.1	146.3	331.7	492.7	283.4	342.6	382.3	204.5	292.9	481.2	304.7	312.2
220618_s_at	NA	22.4	32.7	77.2	15.4	30.7	18.6	47.5	17.6	97.6	109.4	68.6	69.9
220619_at	NA	51.6	49.4	25.7	19.9	42	5.1	73.4	21.2	11.5	31.6	31	24.5
220620_at	NA	134.9	276.5	153.3	85.3	66.8	78.7	157.8	60.1	11	28.1	51.9	32.8
220621_at	NA	21.4	14.6	18.4	28.6	12.5	15.2	30.2	18.3	15.3	34.1	21.2	19.9
220622_at	NA	94.5	113.2	13.9	62.3	67.7	28.8	52	37.9	32.2	81.2	80.1	53.6
220623_s_at	NA	58.6	114.1	71.3	85.4	77.3	93.3	30.4	82.8	77.8	141.9	116.7	37.2
220624_s_at	NA	7.8	11	3.8	10.3	9	6.1	8.7	15.1	4.7	14.6	6	8.3
220625_s_at	NA	41.7	48.9	8.9	72.1	18.4	10.8	64	35.4	25.7	22.3	14.2	13.8
220626_at	NA	46	9.6	28.1	37.5	4	33.7	38.1	5.7	18.5	66.9	11	5.2
